user,is_anonymous,num_edits,added_words,deleted_words,changed_words,reverts_done,num_added_on_users,num_deleted_from_users,num_edited_after_users,num_reverted_users,num_reverted_by_users,vandal_label,deletion_ratio,aggression_ratio,community_rejection,revert_ratio
Calu2000,0,1,0,0,0,1,0,0,0,6,0,0,0.0,0.0,0.0,0.5
ECW28,0,1,1,3,1,0,0,0,1,0,2,0,0.5,0.0,1.0,0.0
204.167.95.3,1,1,2,0,0,1,1,0,0,0,3,0,0.0,0.0,1.5,0.5
Jared Preston,0,2,0,0,0,2,0,0,0,2,1,0,0.0,0.0,1.0,0.6666666666666666
Chris 42,0,3,2,5,2,0,0,3,1,0,0,0,0.5,0.75,0.0,0.0
MelanieB2,0,1,110,0,0,0,2,0,0,0,1,0,0.0,0.0,0.3333333333333333,0.0
14.201.225.190,1,1,15,0,0,1,2,0,0,0,2,1,0.0,0.0,0.6666666666666666,0.5
Markhw42,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
76.115.18.166,1,1,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
HowardJWilk,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
94.15.10.173,1,1,3,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
67.61.11.78,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
61.69.2.147,1,1,0,3,0,0,0,1,0,0,0,0,0.75,0.5,0.0,0.0
Debbie Axelrod,0,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
72.66.236.84,1,1,1,5,1,0,0,0,1,0,2,0,0.625,0.0,1.0,0.0
Nunh-huh,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,2.0,0.0
Celomuca,0,2,0,0,0,1,0,0,0,1,1,0,0.0,0.0,1.0,0.3333333333333333
Bermicourt,0,1,8,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Arcadia24,0,1,51,19,17,0,3,0,5,0,0,0,0.2159090909090909,0.0,0.0,0.0
Melksoft,0,1,3,1,1,0,0,0,1,0,0,0,0.16666666666666666,0.0,0.0,0.0
130.156.23.122,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
94.171.72.78,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
Rdbhaigh,0,1,2,3,2,0,0,0,1,0,0,0,0.375,0.0,0.0,0.0
Soulsilver,0,1,2,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Thursdayegg1,0,1,2,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Banjo oz,0,1,0,0,0,1,0,0,0,1,1,0,0.0,0.0,1.0,0.5
Jtbagwelljr,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
50.88.26.37,1,1,2,0,0,0,1,0,0,0,2,1,0.0,0.0,1.0,0.0
Hux,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Arpomss~enwiki,0,1,9,2,2,0,0,0,1,0,0,0,0.14285714285714285,0.0,0.0,0.0
71.192.21.248,1,1,3,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
Eranglo,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
112.204.152.239,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
115.252.137.248,1,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
115.111.135.194,1,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
69.131.3.112,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
77.30.28.88,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
Ghalse,0,1,30,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
59.99.56.69,1,1,5,2,1,0,1,1,1,0,2,1,0.2222222222222222,0.5,0.5,0.0
Russ McLean,0,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
24.204.240.254,1,1,0,18,0,0,0,1,0,0,0,0,0.9473684210526315,0.5,0.0,0.0
209.79.69.225,1,1,3,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Jorgern92,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.5
98.145.14.125,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Jasonasosa,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
Larbelaitz,0,1,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Preston North End Dan,0,3,8,2,1,0,2,0,1,0,5,0,0.16666666666666666,0.0,1.25,0.0
Brunton,0,1,20,73,3,16,2,5,1,18,8,0,0.7525773195876289,2.5,0.8888888888888888,8.0
2.222.191.147,1,1,14,1,1,0,0,0,1,0,1,1,0.058823529411764705,0.0,0.5,0.0
71.199.135.117,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
69.180.21.104,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
AlbertBowes,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Jol123,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
117.196.72.235,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
AldezD,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Thisiskieran,0,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Baronnet,0,1,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Pedro Aguiar,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
59.162.74.111,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
EditorOf2011,0,1,0,0,0,1,0,0,0,1,3,0,0.0,0.0,3.0,0.5
Tuna33,0,1,2,7,2,1,0,0,1,1,1,0,0.5833333333333334,0.0,0.5,0.5
Smecherashukristyano,0,1,1,1,1,0,0,0,1,0,1,0,0.25,0.0,0.5,0.0
Tobuadantoq,0,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
67.251.87.128,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
Mnemosientje,0,3,4,3,2,1,1,1,1,0,0,0,0.3,0.25,0.0,0.25
CPGirlAJ,0,4,25,3,2,1,3,1,1,1,2,0,0.0967741935483871,0.2,0.3333333333333333,0.2
Ser Amantio di Nicolao,0,3,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
203.189.146.219,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
69.155.143.96,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
204.169.29.194,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
174.97.193.103,1,1,50,4,4,0,0,0,1,0,0,0,0.06779661016949153,0.0,0.0,0.0
Hb2019,0,3,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
96.10.158.68,1,1,0,0,0,0,0,0,0,0,2,1,0.0,0.0,2.0,0.0
68.34.172.127,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
70.240.144.103,1,1,3,1,1,0,0,0,1,0,0,0,0.16666666666666666,0.0,0.0,0.0
151.213.58.157,1,1,0,0,0,1,0,0,0,5,1,0,0.0,0.0,1.0,0.5
Zeppelin26,0,1,10,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
Anastronomer,0,2,4,0,0,0,2,0,0,0,2,0,0.0,0.0,0.6666666666666666,0.0
Lazza25784,0,1,0,2,0,0,0,1,0,0,4,0,0.6666666666666666,0.5,2.0,0.0
91.73.236.171,1,1,7,0,0,2,2,0,0,0,0,0,0.0,0.0,0.0,1.0
Scottonsocks,0,3,90,12,12,3,2,0,2,1,3,0,0.10434782608695652,0.0,0.6,0.75
Comet Tuttle,0,4,16,14,5,0,0,2,1,0,0,0,0.3888888888888889,0.4,0.0,0.0
Matsgranvik,0,2,3,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
Сол-раз,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
81.80.83.68,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Bybuti,0,1,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Keshidragon,0,1,1,1,1,0,0,0,1,0,1,0,0.25,0.0,0.5,0.0
8.225.186.195,1,1,3,108,3,1,0,0,1,1,3,0,0.9391304347826087,0.0,1.5,0.5
SUNY Boy,0,1,34,0,0,0,2,0,0,0,1,0,0.0,0.0,0.3333333333333333,0.0
قیصرانی,0,3,3,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
68.108.51.81,1,1,3,0,0,0,1,0,0,0,4,0,0.0,0.0,2.0,0.0
Galaxyfox,0,1,0,0,0,1,0,0,0,7,1,0,0.0,0.0,1.0,0.5
Stone wolf14,0,2,27,247,27,1,0,0,2,1,3,0,0.8178807947019867,0.0,1.0,0.3333333333333333
Rstallard2,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
205.130.237.117,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
122.168.131.20,1,1,0,83,0,0,0,1,0,0,0,0,0.9880952380952381,0.5,0.0,0.0
98.71.62.59,1,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Mondoblasto,0,1,10,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Elijah223,0,1,9,1020,9,0,0,0,1,0,1,0,0.9817131857555341,0.0,0.5,0.0
201.19.155.40,1,1,1,0,0,2,1,0,0,2,4,0,0.0,0.0,2.0,1.0
SD826,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Thefourdotelipsis,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Chromastone1998,0,1,2,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
AndrewJD,0,1,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
146.186.74.229,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Quasihuman,0,3,2,2,2,1,0,0,2,1,0,0,0.2857142857142857,0.0,0.0,0.25
Fred Gandt,0,1,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Dugnad,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
68.147.40.210,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
98.246.219.0,1,1,11,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Beej175560,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
174.126.83.117,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
MattisManzel~enwiki,0,1,5,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
The9Man,0,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Sakla90,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
OKBot,0,6,75,53,46,0,12,1,27,0,1,0,0.3028571428571429,0.14285714285714285,0.024390243902439025,0.0
108.15.110.193,1,1,256,30,21,0,1,1,4,0,4,0,0.09740259740259741,0.5,0.5714285714285714,0.0
3yoda,0,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Jagermesh,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Victor falk,0,3,93,1,1,0,4,0,1,0,2,0,0.010416666666666666,0.0,0.3333333333333333,0.0
TenPoundHammer,0,5,18,81,7,10,1,5,4,11,7,0,0.7570093457943925,0.8333333333333334,0.6363636363636364,1.6666666666666667
Ajharris78,0,1,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
GWST11,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
122.58.28.141,1,1,18,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
Algrif7298,0,1,4,1,1,0,1,0,1,0,1,0,0.14285714285714285,0.0,0.3333333333333333,0.0
Asha14,0,2,2,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
JuxTPosition,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
195.10.22.126,1,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Jmhall97,0,1,2,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Pistonfan313,0,2,109,4,4,2,6,0,2,0,3,0,0.03389830508474576,0.0,0.3333333333333333,0.6666666666666666
Sanbor,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Mjasfca,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
200.126.199.231,1,1,0,5,0,0,0,1,0,0,0,0,0.8333333333333334,0.5,0.0,0.0
JTSchreiber,0,3,164,71,2,2,6,5,2,4,3,0,0.29831932773109243,1.25,0.21428571428571427,0.5
Powelldinho,0,1,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
24.1.35.3,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
Cribananda,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
220.238.148.227,1,1,0,9,0,0,0,1,0,0,1,0,0.9,0.5,0.5,0.0
Snackshack100,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
89.215.97.84,1,1,3,15,3,0,0,0,1,0,2,1,0.6818181818181818,0.0,1.0,0.0
Guerillero,0,2,0,0,0,3,0,0,0,4,0,0,0.0,0.0,0.0,1.0
0x0F,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Waylonrobert,0,1,1,3,1,0,0,0,1,0,0,0,0.5,0.0,0.0,0.0
Doctorjpd,0,1,46,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Rlinfinity,0,1,0,1,0,0,0,1,0,0,1,0,0.5,0.5,0.5,0.0
67.67.221.99,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
89.35.211.65,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
Cannolis,0,6,0,0,0,5,0,0,0,12,5,0,0.0,0.0,5.0,0.7142857142857143
Khushraha,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
94.197.205.142,1,1,0,0,0,0,0,0,0,0,3,0,0.0,0.0,3.0,0.0
Ratnok,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Iwwiki2012,0,1,1,0,0,1,1,0,0,2,1,0,0.0,0.0,0.5,0.5
KeptSouth,0,1,6,23,6,0,0,1,4,0,0,0,0.6388888888888888,0.5,0.0,0.0
Quiksilver895,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Sharpie Made,0,1,7,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
74.94.84.81,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
76.184.227.80,1,1,7,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Cavirtex,0,1,10,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
66.91.255.161,1,1,3,3,3,0,0,0,1,0,1,0,0.3,0.0,0.5,0.0
84.151.230.54,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
202.154.148.194,1,1,1,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
64.45.118.213,1,1,0,1,0,0,0,1,0,0,1,0,0.5,0.5,0.5,0.0
108.2.189.108,1,1,4,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
Lapeliculatron,0,1,191,5,5,0,19,0,2,0,1,0,0.024752475247524754,0.0,0.045454545454545456,0.0
223.207.83.109,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Neptune8907,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
109.77.124.241,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
Elemented9,0,2,0,0,0,2,0,0,0,6,4,0,0.0,0.0,4.0,0.6666666666666666
200.170.117.177,1,2,3,2,0,0,1,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0
Bungalowbill430,0,2,27,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
Deogratias5,0,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
66.203.27.51,1,1,5,2,1,0,1,0,1,0,4,1,0.2222222222222222,0.0,1.3333333333333333,0.0
Ftj1357,0,2,128,12,6,2,8,1,4,1,1,0,0.08163265306122448,0.3333333333333333,0.07142857142857142,0.6666666666666666
121.241.66.237,1,1,2,63,2,0,0,0,1,0,1,1,0.9264705882352942,0.0,0.5,0.0
202.3.8.211,1,1,2,2,0,0,1,1,0,0,0,0,0.4,0.5,0.0,0.0
Awilley,0,4,9,85,1,8,3,3,1,11,4,0,0.8854166666666666,0.6,0.5,1.6
John K,0,1,8,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Richard David Ramsey,0,5,23,1,1,0,2,0,1,0,1,0,0.038461538461538464,0.0,0.25,0.0
67.168.241.90,1,1,6,284,6,0,0,1,1,0,2,1,0.9562289562289562,0.5,0.6666666666666666,0.0
MajorGamerMC,0,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Kobeisgay,0,1,10,6,6,0,0,0,2,0,2,0,0.2608695652173913,0.0,0.6666666666666666,0.0
86.7.141.224,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
178.156.80.16,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
173.12.59.45,1,1,9,2,2,0,0,0,1,0,1,0,0.14285714285714285,0.0,0.5,0.0
24.62.184.186,1,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Agent007bond,0,1,16,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
49.201.196.244,1,1,3,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
72.89.209.17,1,1,8,0,0,0,2,0,0,0,2,0,0.0,0.0,0.6666666666666666,0.0
Renamed user 5695569576f6b340,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
82.40.178.231,1,1,2,0,0,0,1,0,0,0,5,0,0.0,0.0,2.5,0.0
99.139.254.166,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
69.161.83.178,1,1,2,0,0,0,1,0,0,0,6,0,0.0,0.0,3.0,0.0
Xxeric thomasxx,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Cbuckley,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Pinman042,0,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
103.5.6.139,1,1,6,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
62.101.152.98,1,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Theoasher97,0,1,5,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
86.141.255.78,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5
Educatedseacucumber,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
69.62.220.158,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Mutt Lunker,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Benlisquare,0,2,161,8,0,1,3,1,0,1,2,0,0.047058823529411764,0.3333333333333333,0.4,0.3333333333333333
ThirdDolphin,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Sophomore.14,0,2,13,1,1,0,3,0,1,0,5,0,0.0625,0.0,1.0,0.0
Ashbeckjonathan,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
86.157.198.28,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
130.39.99.161,1,1,4,1,1,0,2,0,1,0,2,1,0.14285714285714285,0.0,0.5,0.0
Manish250895,0,1,5,0,0,0,1,0,0,0,5,1,0.0,0.0,2.5,0.0
Rinkle gorge,0,1,0,0,0,1,0,0,0,1,1,0,0.0,0.0,1.0,0.5
Little Mountain 5,0,2,0,1,0,0,0,1,0,0,0,0,0.5,0.3333333333333333,0.0,0.0
MotleyPhule,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Pupster21,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
KnightMove,0,3,8,3,1,0,1,1,1,0,1,0,0.23076923076923078,0.25,0.25,0.0
122.164.198.46,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
128.118.101.100,1,1,1,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Anderson (Public),0,1,2,3,2,0,0,0,1,0,0,0,0.375,0.0,0.0,0.0
Regwik,0,1,99,35,35,0,0,0,2,0,0,0,0.20588235294117646,0.0,0.0,0.0
190.11.86.210,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5
121.219.42.220,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
Thermal Soldier,0,1,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
99.99.8.70,1,1,14,43,14,0,0,0,1,0,0,0,0.5972222222222222,0.0,0.0,0.0
Farandulacriolla~enwiki,0,1,3,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Carrie the Fairy,0,1,2,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
85.250.148.84,1,1,3,0,0,0,1,0,0,0,2,1,0.0,0.0,1.0,0.0
76.84.40.16,1,1,3,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
TheGoldenTime,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
82.47.28.201,1,1,0,15,0,0,0,1,0,0,2,0,0.9375,0.5,1.0,0.0
65.113.120.65,1,1,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
HotdogPi,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
81.191.16.111,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
50.137.39.225,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
2.25.90.29,1,1,5,1,1,0,0,0,1,0,0,0,0.125,0.0,0.0,0.0
Master of Puppets,0,1,0,0,0,1,0,0,0,3,0,0,0.0,0.0,0.0,0.5
97.88.144.25,1,1,0,0,0,1,0,0,0,2,3,0,0.0,0.0,3.0,0.5
Toreau,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Zorrobot,0,7,10,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0
Nerdy117,0,1,0,4,0,0,0,1,0,0,0,0,0.8,0.5,0.0,0.0
Ephert,0,1,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Cabayi,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5
Soulbot,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
92.7.92.174,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Jamiebijania,0,1,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Malcolm77,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Barca AP,0,1,2,1,1,0,0,0,1,0,0,0,0.2,0.0,0.0,0.0
198.182.97.3,1,1,10,1329,10,0,0,0,3,0,3,1,0.9844444444444445,0.0,0.75,0.0
112.211.201.191,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
76.232.122.191,1,1,6,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Rickyrab,0,7,29,3,3,2,5,0,3,0,1,0,0.08333333333333333,0.0,0.1111111111111111,0.25
Jamied195,0,1,18,49,3,0,2,0,1,0,3,1,0.6901408450704225,0.0,0.75,0.0
86.139.43.92,1,1,0,0,0,0,0,0,0,0,3,0,0.0,0.0,3.0,0.0
78.149.78.87,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Keithbob,0,1,16,77,10,0,0,4,4,0,0,0,0.7403846153846154,2.0,0.0,0.0
217.123.69.234,1,1,2,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0,0.0
74.94.237.65,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
Danlott32,0,1,21,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Toa Nidhiki05,0,5,8,0,0,26,2,0,0,29,10,0,0.0,0.0,3.3333333333333335,4.333333333333333
90.207.127.148,1,1,3,0,0,0,1,0,0,0,3,1,0.0,0.0,1.5,0.0
68.82.2.38,1,1,0,5,0,0,0,1,0,0,3,0,0.8333333333333334,0.5,1.5,0.0
99.70.93.248,1,1,9,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
117.196.21.28,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
AnaTo,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Jackoasisdavies,0,1,2,2247,2,0,0,0,1,0,2,0,0.9977797513321492,0.0,1.0,0.0
Andrewkantor,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
98.245.70.119,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
198.188.196.36,1,1,5,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0
157.89.113.151,1,1,5,1,1,0,0,0,1,0,3,0,0.125,0.0,1.5,0.0
ProfPolySci45,0,2,1,2,1,0,0,1,1,0,3,0,0.4,0.3333333333333333,1.0,0.0
72.43.135.46,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Boing! said Zebedee,0,7,0,0,0,8,0,0,0,13,5,0,0.0,0.0,5.0,1.0
Eskovan,0,3,15,7,7,0,1,0,2,0,1,0,0.23333333333333334,0.0,0.25,0.0
188.118.85.210,1,1,1,2,1,0,0,0,1,0,3,0,0.4,0.0,1.5,0.0
81.148.124.178,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
AJ9,0,5,16,82,7,2,4,5,4,3,1,0,0.7735849056603774,0.8333333333333334,0.07142857142857142,0.3333333333333333
Namirt,0,1,7,0,0,1,2,0,0,0,1,0,0.0,0.0,0.3333333333333333,0.5
Hansen Sebastian,0,1,3,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
98.202.208.47,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Chefcrsh,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5
164.116.243.26,1,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Walter Görlitz,0,7,282,258,23,152,17,13,8,191,62,0,0.4574468085106383,1.625,1.5897435897435896,19.0
